Movie_ID,Title,Release_Date,Release_Year,Genre,Sub_Genre,Language,Country,Director,Production_Company,Budget_USD,Revenue_USD,Runtime_Min,IMDb_Rating,User_Rating,Vote_Count,Popularity_Score,OTT_Platform,OTT_Available,OTT_Release_Date,Content_Type,Age_Rating,Awards_Count,Franchise,Sequel
MV00116,Rockstar,2018-06-12,2018,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,18324000.0,9474000.0,139,7.5,7.9,5191,57.75,Netflix,Yes,2019-03-07,Movie,16+,4,,No
MV00117,Inception,2016-10-22,2016,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,41211000.0,1003531000.0,156,7.9,7.5,5976,73.42,Not Available,No,,Movie,PG,1,,No
MV00118,3 Idiots,2007-01-02,2007,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,4405000.0,7716670.0,97,5.9,6.0,357,22.74,Prime Video,Yes,2007-12-16,Series,16+,0,DC Universe,Yes
MV00119,Dangal,2002-03-20,2002,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,76554000.0,43788000.0,102,6.9,6.9,129,47.26,ZEE5,Yes,2003-07-28,Series,PG,0,,No
MV00120,Inception,2002-06-28,2002,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,110447000.0,1176389000.0,126,8.1,7.8,18816,41.35,Disney+,Yes,2003-07-28,Movie,PG,5,,No
MV00121,Titanic,2000-12-27,2000,Romance/Drama,Drama,English,USA,James Cameron,20th Century Fox,22482000.0,26515000.0,154,7.1,7.1,1386,56.84,Netflix,Yes,2001-04-30,Movie,PG,0,Marvel Universe,Yes
MV00122,RRR,2004-09-12,2004,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,27686000.0,8799000.0,118,7.1,7.6,2126,83.59,,Yes,2005-08-25,Movie,16+,2,,No
MV00123,Parasite,2009-02-08,2009,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,20256000.0,26366000.0,145,6.0,6.0,606,32.53,Netflix,Yes,2009-05-30,Movie,18+,3,Harry Potter,Yes
MV00124,Pathaan,2006-09-18,2006,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,73108000.0,234044000.0,129,5.7,5.5,28601,44.29,Apple TV+,Yes,2007-03-20,Movie,U/A,1,,No
MV00125,Master,2025-09-23,2025,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,41153000.0,22138000.0,91,7.0,6.9,3804,52.76,Prime Video,Yes,2025-10-26,Movie,R,1,Star Wars,Yes
MV00126,Kahaani,2008-09-22,2008,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,3261000.0,6041208.0,93,6.6,6.5,1314,59.19,Netflix,Yes,2009-01-27,Movie,16+,2,DC Universe,Yes
MV00127,Stree,2006-02-08,2006,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,43567000.0,485747000.0,164,5.8,5.9,7481,56.84,Apple TV+,Yes,2006-05-20,Movie,R,4,,No
MV00128,Lagaan,2008-10-09,2008,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,43196000.0,46341000.0,149,7.9,7.9,2058,44.28,Not Available,No,,Series,U,3,Marvel Universe,Yes
MV00129,Gully Boy,2007-12-24,2007,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,21115000.0,40566000.0,120,6.0,6.1,15508,67.49,Not Available,No,,Movie,R,0,,No
MV00130,The Godfather,2011-02-08,2011,Crime/Drama,Drama,English,USA,Francis Ford Coppola,Paramount Pictures,20677000.0,22605000.0,119,5.0,5.0,1463,37.33,Netflix,Yes,2012-02-16,Movie,R,3,Toy Story,Yes
MV00131,Barfi!,2001-03-03,2001,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,34019000.0,79819000.0,131,6.8,6.7,13062,48.89,JioCinema,Yes,2002-06-24,Movie,PG-13,1,,No
MV00132,Forrest Gump,2000-09-13,2000,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,19190000.0,,130,5.6,6.0,244,22.34,SonyLIV,Yes,2000-11-16,Movie,R,0,James Bond,Yes
MV00133,Jawan,2015-09-25,2015,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,54720000.0,125763000.0,126,6.1,6.1,15272,69.13,Disney+,Yes,2016-04-23,Movie,PG-13,1,,No
MV00134,PK,2022-04-12,2022,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,14138000.0,135424743.0,89,8.1,8.5,2502,72.47,Netflix,Yes,2023-04-02,Movie,PG,3,,No
MV00135,Bajrangi Bhaijaan,2022-07-13,2022,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,10742000.0,28173317.0,139,7.7,7.8,2695,27.71,HBO Max,Yes,2024-01-01,Movie,16+,1,,No
MV00136,Jawan,2023-08-15,2023,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,22123000.0,16229000.0,99,8.0,7.9,8936,74.96,JioCinema,Yes,2024-05-21,Movie,PG,2,,No
MV00137,Jai Bhim,2004-05-13,2004,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,117268000.0,199528000.0,153,7.3,7.5,8599,60.79,Netflix,Yes,2004-08-15,Movie,16+,3,,No
MV00138,Master,2002-01-15,2002,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,9070000.0,66464705.0,145,7.0,7.1,1241,39.93,Disney+,Yes,2002-03-27,Movie,R,4,,No
MV00139,Master,2011-09-22,2011,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,9906000.0,158231181.0,144,5.8,5.8,1864,44.86,Netflix,Yes,2011-11-19,Movie,PG-13,1,,No
MV00140,Stree,2007-03-03,2007,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,112563000.0,420481000.0,152,7.3,7.6,33230,72.91,Netflix,Yes,2007-12-02,Movie,PG-13,1,Marvel Universe,Yes
MV00141,Animal,2021-10-17,2021,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,7142000.0,69259478.0,76,6.2,6.7,2389,59.27,Prime Video,Yes,2023-03-28,Movie,U,3,,No
MV00142,Baahubali 2: The Conclusion,2002-08-18,2002,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,42810000.0,51301000.0,123,6.3,6.1,3381,42.01,Not Available,No,,Movie,16+,2,Baahubali,Yes
MV00143,K.G.F: Chapter 1,2000-12-17,2000,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,57927000.0,127602000.0,78,7.9,7.7,4816,27.14,HBO Max,Yes,2001-07-09,Movie,U/A,0,K.G.F,No
MV00144,Rockstar,2002-07-11,2002,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,22562000.0,188595000.0,116,6.6,6.7,7973,59.35,SonyLIV,Yes,2003-01-12,Series,18+,1,James Bond,Yes
MV00145,Zindagi Na Milegi Dobara,2004-09-22,2004,Adventure/Comedy,Comedy,Hindi,India,Zoya Akhtar,Excel Entertainment,129630000.0,268454000.0,169,5.7,5.9,5445,33.65,Not Available,No,,Movie,U/A,1,,No
MV00146,Parasite,2014-08-24,2014,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,7538000.0,35879809.0,149,6.5,6.2,16957,34.26,Netflix,Yes,2015-09-10,Series,U/A,0,James Bond,Yes
MV00147,RRR,2013-09-23,2013,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,27728000.0,,113,7.7,7.8,2011,67.39,JioCinema,Yes,2013-11-30,Movie,U,3,,No
MV00148,The Shawshank Redemption,2002-09-15,2002,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,264014000.0,53915000.0,81,7.1,7.0,4389,31.85,Netflix,Yes,2003-03-01,Movie,R,0,DC Universe,Yes
MV00149,Pulp Fiction,2000-09-12,2000,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,52964000.0,47862000.0,147,7.1,6.9,5631,51.53,Netflix,Yes,2001-06-10,Movie,18+,2,Mission Impossible,Yes
MV00150,Avatar,2004-11-17,2004,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,109262000.0,29562000.0,101,8.6,8.6,813,39.47,Hulu,Yes,2005-12-28,Movie,PG-13,5,,No
MV00151,The Shawshank Redemption,2025-06-28,2025,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,16722000.0,32642000.0,121,5.8,5.9,121015,68.98,SonyLIV,Yes,2026-10-30,Movie,R,1,,No
MV00152,K.G.F: Chapter 1,2022-08-10,2022,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,27451000.0,14057000.0,139,7.4,7.6,1811,52.46,SonyLIV,Yes,2022-10-18,Movie,R,3,K.G.F,No
MV00153,Andhadhun,2013-09-15,2013,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,18359000.0,288944000.0,132,8.0,7.8,5900,49.74,Prime Video,Yes,2014-06-18,Movie,16+,2,,No
MV00154,Gully Boy,2006-04-18,2006,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,14376000.0,160138606.0,108,5.8,5.3,1933,57.35,Netflix,Yes,2006-12-02,Movie,PG,0,DC Universe,No
MV00155,Taare Zameen Par,2008-11-09,2008,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,19261000.0,35709000.0,102,5.0,5.0,607,69.88,Netflix,Yes,2009-05-17,Series,PG,2,Fast & Furious,Yes
MV00156,Pulp Fiction,2014-09-28,2014,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,104007000.0,92276000.0,84,6.6,6.4,10858,69.63,Prime Video,Yes,2015-10-01,Movie,18+,0,,No
MV00157,Bajrangi Bhaijaan,2014-08-03,2014,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,79756000.0,79109000.0,81,9.4,9.4,512,43.33,Disney+,Yes,2015-08-07,Movie,U,5,,No
MV00158,3 Idiots,2025-05-18,2025,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,117922000.0,171533000.0,106,7.2,7.3,1562,35.36,Not Available,No,,Movie,U/A,1,,No
MV00159,Dangal,2009-03-17,2009,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,97099000.0,582976000.0,78,4.2,3.6,5361,60.48,Not Available,No,,Movie,16+,2,DC Universe,Yes
MV00160,Andhadhun,2012-04-21,2012,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,23121000.0,98705000.0,70,6.4,6.9,517,17.57,Netflix,Yes,2012-10-04,Movie,U/A,1,DC Universe,Yes
MV00161,Forrest Gump,2018-12-18,2018,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,44578000.0,22036000.0,117,8.0,7.9,13268,25.25,Netflix,Yes,2020-05-05,Movie,16+,1,James Bond,Yes
MV00162,Andhadhun,2006-03-28,2006,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,111194000.0,58152000.0,109,7.8,7.8,11774,46.37,Apple TV+,Yes,2006-05-12,Movie,16+,0,Fast & Furious,Yes
MV00163,Taare Zameen Par,2016-06-06,2016,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,93994000.0,74989000.0,172,7.0,6.9,469,20.76,HBO Max,Yes,2017-11-04,Movie,U/A,0,,No
MV00164,Pushpa: The Rise,2019-07-12,2019,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,66979000.0,236102000.0,79,8.4,8.6,30368,62.16,HBO Max,Yes,2020-07-11,Movie,PG-13,5,Pushpa,No
MV00165,PK,2003-09-20,2003,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,12135000.0,77855093.0,138,8.4,8.7,25582,57.89,Not Available,No,,Series,R,4,,No
MV00166,Kahaani,2004-05-11,2004,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,39872000.0,348604000.0,128,7.5,7.2,2041,61.97,SonyLIV,Yes,2005-01-25,Series,R,3,Star Wars,Yes
MV00167,Lagaan,2022-02-22,2022,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,34904000.0,68040000.0,152,7.5,7.1,11258,82.75,Netflix,Yes,2022-12-06,Movie,PG,1,Toy Story,No
MV00168,Lagaan,2006-04-05,2006,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,15139000.0,51116000.0,148,6.4,6.6,29488,53.8,Not Available,No,,Series,U/A,5,Jurassic,Yes
MV00169,Jawan,2012-07-06,2012,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,13956000.0,325449187.0,156,6.8,6.7,6822,83.18,HBO Max,Yes,2013-08-24,Movie,PG-13,3,DC Universe,Yes
MV00170,3 Idiots,2014-08-22,2014,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,60734000.0,17450000.0,109,5.6,5.5,11579,59.99,Apple TV+,Yes,2015-10-16,Movie,18+,0,,No
MV00171,Titanic,2010-10-14,2010,Romance/Drama,Drama,English,USA,James Cameron,20th Century Fox,78984000.0,258659000.0,70,6.8,6.6,7765,79.46,Not Available,No,,Movie,18+,1,Harry Potter,Yes
MV00172,K.G.F: Chapter 1,2003-08-14,2003,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,81294000.0,135453000.0,135,6.7,6.7,1200,53.66,Netflix,Yes,2004-12-30,Movie,18+,0,K.G.F,Yes
MV00173,Pulp Fiction,2012-04-28,2012,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,26105000.0,158578000.0,148,7.5,7.3,277,61.56,Netflix,Yes,2013-10-19,Movie,U/A,3,,No
MV00174,Kahaani,2006-07-03,2006,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,41954000.0,15185000.0,118,8.0,8.1,8585,47.13,Netflix,Yes,2007-11-29,Series,U/A,0,,No
MV00175,Baahubali 2: The Conclusion,2018-01-09,2018,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,96462000.0,72334000.0,112,5.9,6.3,1049,16.58,Prime Video,Yes,2018-04-17,Movie,U,0,Baahubali,Yes
MV00176,K.G.F: Chapter 1,2021-09-22,2021,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,8346000.0,83671890.0,170,7.1,7.1,218,51.13,HBO Max,Yes,2022-07-30,Movie,R,0,K.G.F,No
MV00177,Drishyam,2001-02-16,2001,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,110725000.0,70498000.0,135,7.8,7.8,7605,49.49,Disney+,Yes,2001-06-25,Movie,PG-13,2,,No
MV00178,Baahubali 2: The Conclusion,2009-08-26,2009,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,21380000.0,6692000.0,72,5.2,4.9,5501,85.29,Hulu,Yes,2011-01-19,Movie,PG-13,3,Baahubali,Yes
MV00179,Baahubali 2: The Conclusion,2012-06-23,2012,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,6726000.0,45028385.0,92,6.2,6.9,2023,43.9,HBO Max,Yes,2013-03-28,Series,U,1,Baahubali,Yes
MV00180,Avatar,2024-01-19,2024,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,54139000.0,77599000.0,151,6.4,5.9,10247,65.38,SonyLIV,Yes,2024-10-13,Movie,U/A,1,,No
MV00181,Stree,2020-01-10,2020,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,32665000.0,7717000.0,96,6.8,6.6,11386,65.82,Prime Video,Yes,2020-12-06,Movie,R,2,Mission Impossible,Yes
MV00182,The Godfather,2005-01-28,2005,Crime/Drama,Drama,English,USA,Francis Ford Coppola,Paramount Pictures,3775000.0,15079619.0,90,5.6,5.7,2745,51.42,SonyLIV,Yes,2005-05-07,Series,U/A,2,,No
MV00183,Gully Boy,2011-12-11,2011,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,16397000.0,58442000.0,133,8.1,8.3,11855,75.5,Not Available,No,,Series,16+,4,,No
MV00184,Zindagi Na Milegi Dobara,2011-01-04,2011,Adventure/Comedy,Comedy,Hindi,India,Zoya Akhtar,Excel Entertainment,81751000.0,77967000.0,104,7.9,8.1,3696,61.77,Netflix,Yes,2011-03-19,Movie,U/A,0,,No
MV00185,Bajrangi Bhaijaan,2019-07-07,2019,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,24569000.0,62281000.0,125,8.7,8.9,4920,51.16,Disney+,Yes,2020-09-29,Movie,PG,4,,No
MV00186,Pulp Fiction,2010-12-13,2010,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,70224000.0,137316000.0,87,6.7,6.6,16590,29.76,SonyLIV,Yes,2012-05-28,Series,R,4,,No
MV00187,Kabhi Khushi Kabhie Gham,2025-05-28,2025,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,50494000.0,141608000.0,84,9.2,8.8,948,59.44,Prime Video,Yes,2026-01-16,Movie,PG-13,5,,No
MV00188,Inception,2022-06-02,2022,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,18571000.0,26169000.0,122,7.1,7.2,2254,60.12,Prime Video,Yes,2023-03-15,Movie,18+,1,,No
MV00189,Kantara,2024-05-07,2024,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,266157000.0,118840000.0,78,7.0,7.2,29111,11.99,Not Available,No,,Series,PG,0,Harry Potter,No
MV00190,K.G.F: Chapter 2,2006-09-22,2006,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,75798000.0,168754000.0,86,5.1,4.8,1016,65.02,JioCinema,Yes,2008-03-23,Movie,PG,4,K.G.F,Yes
MV00191,Lagaan,2000-12-14,2000,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,22884000.0,57979000.0,137,6.8,6.4,326,58.05,Not Available,No,,Movie,PG,2,,No
MV00192,Pushpa: The Rise,2000-10-04,2000,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,565547000.0,1955741000.0,87,6.9,6.9,7657,63.03,Not Available,No,,Series,16+,2,Pushpa,No
MV00193,PK,2024-03-25,2024,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,15021000.0,17139000.0,159,5.1,5.1,289,37.1,Prime Video,Yes,2025-09-16,Movie,PG,3,Mission Impossible,No
MV00194,Baahubali: The Beginning,2024-07-27,2024,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,,163482000.0,97,6.5,6.4,7093,76.91,ZEE5,Yes,2025-09-15,Movie,R,2,Baahubali,No
MV00195,Inception,2019-06-23,2019,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,,73726800.0,101,7.2,7.4,2554,45.62,Prime Video,Yes,2020-03-31,Movie,PG-13,1,,Yes
MV00196,The Godfather,2012-08-05,2012,Crime/Drama,Drama,English,USA,Francis Ford Coppola,Paramount Pictures,398451000.0,1247860000.0,102,6.6,6.5,27255,50.21,JioCinema,Yes,2013-04-30,Movie,U/A,0,,No
MV00197,Forrest Gump,2008-03-03,2008,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,36420000.0,57770000.0,153,7.2,7.3,15290,59.24,JioCinema,Yes,2009-08-06,Series,PG-13,1,,No
MV00198,Kabhi Khushi Kabhie Gham,2002-02-24,2002,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,55314000.0,22900000.0,134,6.2,5.6,12768,60.79,Not Available,No,,Movie,16+,0,,No
MV00199,Parasite,2006-01-12,2006,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,92357000.0,283152000.0,142,4.2,4.2,2657,55.11,Not Available,No,,Movie,16+,2,Mission Impossible,Yes
MV00200,Kantara,2005-08-19,2005,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,19250000.0,17188000.0,140,6.4,6.2,15331,40.19,Hulu,Yes,2007-01-28,Movie,R,0,,No
MV00201,Master,2007-09-28,2007,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,7154000.0,37399345.0,104,5.4,5.4,17415,46.86,SonyLIV,Yes,2008-05-11,Movie,U/A,2,,No
MV00202,The Dark Knight,2008-12-27,2008,Action/Crime,Crime,English,USA,Christopher Nolan,Warner Bros.,64108000.0,42633000.0,153,7.1,7.0,492,52.65,ZEE5,Yes,2010-04-12,Movie,18+,3,,No
MV00203,Drishyam,2004-02-10,2004,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,72525000.0,272584000.0,101,6.1,6.1,50025,91.85,ZEE5,Yes,2004-08-02,Movie,U/A,2,DC Universe,Yes
MV00204,Queen,2000-09-06,2000,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,36704000.0,357654000.0,108,6.4,6.4,866,57.14,HBO Max,Yes,2001-01-31,Movie,PG-13,1,Toy Story,Yes
MV00205,Inception,2018-01-05,2018,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,23564000.0,16642000.0,184,9.2,9.4,2688,49.03,Prime Video,Yes,2018-07-29,Series,18+,4,Star Wars,No
MV00206,K.G.F: Chapter 1,2009-10-25,2009,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,24325000.0,46199000.0,95,4.2,3.8,6746,74.7,ZEE5,Yes,2010-04-10,Movie,16+,1,K.G.F,No
MV00207,Queen,2011-06-23,2011,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,13220000.0,180479467.0,70,6.3,6.2,7211,55.76,Hulu,Yes,2011-07-23,Movie,U,5,,No
MV00208,Rockstar,2023-04-01,2023,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,48319000.0,261695000.0,143,6.3,6.4,10277,80.45,Hulu,Yes,2023-07-02,Movie,PG,1,Fast & Furious,Yes
MV00209,Queen,2014-05-02,2014,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,78856000.0,64519000.0,145,6.1,5.8,813,63.66,Disney+,Yes,2015-03-20,Series,U,2,,No
MV00210,Parasite,2021-08-04,2021,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,7416000.0,42717288.0,114,6.5,6.4,2494,70.37,Not Available,No,,Movie,U,1,,No
MV00211,Pathaan,2023-01-10,2023,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,37957000.0,51082000.0,87,5.0,4.9,714,64.74,Not Available,No,,Movie,18+,6,,No
MV00212,PK,2008-07-12,2008,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,4071000.0,36339747.0,137,5.7,5.6,8691,48.81,Netflix,Yes,2008-08-23,Movie,16+,1,,No
MV00213,Andhadhun,2019-11-02,2019,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,41130000.0,106136000.0,156,6.0,5.9,7365,39.32,Prime Video,Yes,2020-09-25,Movie,16+,1,,No
MV00214,K.G.F: Chapter 1,2016-03-14,2016,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,80025000.0,49253000.0,70,5.2,5.4,303,65.84,HBO Max,Yes,2016-07-30,Series,PG-13,0,K.G.F,Yes
MV00215,Kantara,2016-09-15,2016,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,11740000.0,24674929.0,155,7.3,7.8,2421,65.41,Hulu,Yes,2017-03-29,Movie,PG,1,,No
MV00216,Titanic,2025-09-02,2025,Romance/Drama,Drama,English,USA,James Cameron,20th Century Fox,36076000.0,73806000.0,80,7.4,7.8,1973,61.28,Prime Video,Yes,2027-02-27,Movie,18+,0,Marvel Universe,No
MV00217,Jawan,2019-03-16,2019,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,77556000.0,141812000.0,134,7.8,7.3,639,80.48,HBO Max,Yes,2019-12-24,Movie,U/A,0,Mission Impossible,Yes
MV00218,K.G.F: Chapter 2,2011-11-12,2011,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,367580000.0,331560000.0,109,7.2,7.0,2398,41.79,Netflix,Yes,2012-05-30,Series,PG-13,5,K.G.F,Yes
MV00219,Pulp Fiction,2006-09-01,2006,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,43944000.0,111662000.0,77,5.8,5.6,58379,44.79,Prime Video,Yes,2007-02-17,Movie,18+,1,,No
MV00220,Stree,2001-02-16,2001,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,38874000.0,156330000.0,125,5.9,6.0,3945,34.89,Hulu,Yes,2002-05-13,Movie,18+,1,Star Wars,No
MV00221,Dangal,2002-11-02,2002,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,190676000.0,1847436000.0,125,7.9,7.8,13720,93.2,Prime Video,Yes,2003-05-15,Series,16+,4,,No
MV00222,Pushpa: The Rise,2016-10-19,2016,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,61677000.0,435368000.0,116,5.8,5.5,841,58.1,Not Available,No,,Movie,R,3,Pushpa,No
MV00223,K.G.F: Chapter 1,2004-10-19,2004,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,57926000.0,91370000.0,73,7.3,7.5,2168,77.17,Not Available,No,,Series,R,0,K.G.F,Yes
MV00224,Pathaan,2016-10-16,2016,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,106520000.0,338948000.0,123,5.8,5.8,8362,29.09,Hulu,Yes,2017-06-22,Series,16+,4,,No
MV00225,Baahubali 2: The Conclusion,2023-02-24,2023,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,17087000.0,121890000.0,110,5.4,5.8,1959,52.19,Netflix,Yes,2024-04-27,Movie,16+,1,Baahubali,Yes
MV00226,Pushpa: The Rise,2016-08-24,2016,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,34440000.0,79135000.0,140,7.2,7.1,1826,34.85,Disney+,Yes,2017-12-15,Movie,R,0,Pushpa,No
MV00227,The Dark Knight,2016-02-13,2016,Action/Crime,Crime,English,USA,Christopher Nolan,Warner Bros.,124313000.0,268812000.0,124,6.9,7.4,533521,58.16,SonyLIV,Yes,2016-10-19,Series,R,2,,No
MV00228,Queen,2001-09-27,2001,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,14927000.0,48596127.0,128,6.8,6.6,833,74.54,Prime Video,Yes,2001-11-12,Movie,16+,0,,No
MV00229,Drishyam,2001-07-28,2001,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,736232000.0,3211567000.0,109,8.0,8.0,574,45.0,JioCinema,Yes,2002-09-07,Series,U,3,,No
MV00230,Andhadhun,2021-05-23,2021,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,43230000.0,66623000.0,127,8.3,8.4,5830,69.93,Netflix,Yes,2022-01-29,Movie,16+,4,,No
MV00231,Pathaan,2022-08-25,2022,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,,19188000.0,162,6.4,6.1,4861,49.26,Prime Video,Yes,2022-10-13,Movie,18+,2,Star Wars,Yes
